SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
EAST MADHYA PRADESH,1992,0.0,0.0,0.5,0.4,7.1,38.4,295.4,465.7,235.6,7.9,0.1,0.0,1051.1,0.1,8.0,1035.1,8.0
EAST MADHYA PRADESH,1993,0.0,12.2,15.8,1.0,5.5,105.6,252.9,288.1,415.9,21.7,0.1,0.0,1118.9,12.2,22.3,1062.5,21.9
EAST MADHYA PRADESH,1994,9.5,10.7,0.0,9.9,1.0,264.7,550.2,512.1,150.5,24.8,0.4,0.0,1533.7,20.2,10.9,1477.5,25.1
EAST MADHYA PRADESH,1995,24.1,8.9,47.0,3.2,2.1,81.0,361.9,355.3,128.7,5.2,2.1,12.8,1032.3,33.1,52.3,926.9,20.1
EAST MADHYA PRADESH,1996,39.1,15.9,3.5,1.9,0.9,67.2,312.4,369.5,129.0,47.3,0.0,0.0,986.6,55.0,6.2,878.1,47.3
EAST MADHYA PRADESH,1997,4.0,0.0,0.6,7.4,3.3,95.1,449.1,358.9,198.0,61.6,76.4,102.6,1357.1,4.0,11.3,1101.1,240.6
EAST MADHYA PRADESH,1998,29.7,5.7,24.1,5.2,2.9,84.4,297.2,323.3,187.1,20.4,33.4,0.0,1013.4,35.4,32.2,892.1,53.8
EAST MADHYA PRADESH,1999,1.5,21.2,0.0,0.0,4.8,122.5,336.3,355.9,522.7,79.0,0.0,0.0,1443.9,22.7,4.8,1337.4,79.0
EAST MADHYA PRADESH,2000,0.1,0.0,0.1,0.1,7.4,167.5,377.7,208.2,111.4,1.8,0.0,0.0,874.2,0.1,7.5,864.9,1.8
EAST MADHYA PRADESH,2001,2.3,0.8,2.4,23.0,12.4,255.5,468.4,243.9,50.4,110.0,1.0,0.0,1170.1,3.1,37.7,1018.2,111.0
EAST MADHYA PRADESH,2002,1.8,29.6,1.2,0.2,5.2,93.5,84.7,491.8,192.1,43.1,5.6,1.2,950.2,31.5,6.6,862.2,49.9
EAST MADHYA PRADESH,2003,0.7,59.6,2.2,1.0,0.4,119.9,366.8,370.2,493.3,20.5,0.5,2.9,1438.1,60.3,3.7,1350.2,23.8
EAST MADHYA PRADESH,2004,19.8,0.4,0.0,1.7,3.9,208.1,203.1,369.1,119.9,25.2,4.1,0.0,955.3,20.2,5.7,900.2,29.3
EAST MADHYA PRADESH,2005,35.2,10.6,27.4,3.4,41.7,163.9,597.2,256.6,198.4,27.6,0.0,4.4,1366.4,45.8,72.5,1216.1,32.0
EAST MADHYA PRADESH,2006,0.0,0.0,50.3,14.2,18.0,56.3,373.8,328.3,74.1,13.0,12.3,3.0,943.4,0.0,82.5,832.6,28.4
EAST MADHYA PRADESH,2007,7.0,26.3,8.6,2.9,6.2,74.8,207.8,162.6,130.1,3.1,22.8,1.5,653.8,33.3,17.7,575.3,27.5
EAST MADHYA PRADESH,2008,1.4,4.1,8.9,2.5,5.3,307.6,268.2,270.2,116.1,15.5,3.0,0.4,1003.2,5.5,16.7,962.2,18.9
EAST MADHYA PRADESH,2009,14.8,1.0,1.8,2.7,3.7,35.3,317.6,191.3,208.7,68.9,79.2,19.0,943.9,15.7,8.2,752.8,167.1
EAST MADHYA PRADESH,2010,2.9,10.4,0.1,0.7,1.7,58.4,363.3,271.9,213.4,23.6,10.9,3.3,960.4,13.2,2.4,907.0,37.8
EAST MADHYA PRADESH,2011,0.6,1.9,0.3,7.1,4.7,332.5,323.6,326.9,276.5,1.1,0.0,0.0,1275.2,2.5,12.1,1259.4,1.1
EAST MADHYA PRADESH,2012,39.4,0.7,0.6,1.1,1.2,67.8,398.9,351.7,172.6,12.7,3.8,2.7,1053.1,40.0,2.9,990.9,19.2
EAST MADHYA PRADESH,2013,2.0,43.4,14.1,9.5,0.3,311.9,456.2,480.8,78.0,124.2,0.5,1.0,1521.9,45.4,23.9,1326.9,125.7
EAST MADHYA PRADESH,2014,32.1,49.7,17.8,5.1,2.5,91.8,283.4,231.8,139.6,56.4,1.9,12.9,924.9,81.8,25.3,746.6,71.2
EAST MADHYA PRADESH,2015,37.3,11.0,73.4,25.8,6.3,139.2,262.2,272.1,71.6,38.2,1.2,0.9,939.2,48.3,105.5,745.1,40.3
