SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
EAST RAJASTHAN,1914,0.0,0.9,0.9,2.0,5.8,88.3,325.3,125.6,107.8,11.3,8.6,0.0,676.6,0.9,8.7,647.0,20.0
EAST RAJASTHAN,1915,19.0,30.2,33.2,2.3,5.0,33.7,70.0,108.8,29.5,69.1,0.0,0.8,401.8,49.2,40.6,242.0,69.9
EAST RAJASTHAN,1916,0.0,3.2,0.0,0.3,10.0,87.6,159.4,435.8,122.3,24.7,1.9,0.0,845.3,3.2,10.3,805.1,26.6
EAST RAJASTHAN,1917,3.6,8.8,4.1,11.0,90.9,149.2,265.4,383.5,333.9,99.8,0.0,0.3,1350.4,12.4,105.9,1132.0,100.1
EAST RAJASTHAN,1918,4.0,0.0,2.4,0.7,2.6,28.3,49.6,163.3,19.0,0.1,3.5,0.1,273.6,4.0,5.6,260.2,3.7
EAST RAJASTHAN,1919,29.2,0.0,0.7,5.3,14.1,31.4,265.0,356.4,53.0,0.3,23.2,8.3,787.0,29.3,20.2,705.8,31.8
EAST RAJASTHAN,1920,8.6,3.7,2.8,0.5,45.8,150.5,295.4,78.3,10.8,0.1,0.0,0.0,596.7,12.3,49.2,535.0,0.1
EAST RAJASTHAN,1921,18.3,0.0,0.0,0.2,0.0,22.3,178.9,153.2,173.1,1.0,0.0,0.7,547.8,18.3,0.2,527.6,1.6
EAST RAJASTHAN,1922,6.0,0.4,0.0,0.3,9.0,83.9,242.2,144.3,169.3,0.8,1.6,12.1,669.9,6.3,9.4,639.7,14.5
EAST RAJASTHAN,1923,2.0,8.5,3.7,0.6,12.8,9.4,325.3,262.7,52.8,1.2,0.4,10.6,690.1,10.5,17.2,650.2,12.2
EAST RAJASTHAN,1924,13.6,5.8,0.0,0.1,5.2,33.4,271.8,262.8,262.2,40.4,3.7,25.4,924.4,19.5,5.3,830.2,69.4
EAST RAJASTHAN,1925,0.1,0.0,0.0,0.1,14.7,163.2,209.3,56.2,16.9,3.7,19.5,0.0,483.7,0.1,14.8,445.7,23.2
EAST RAJASTHAN,1926,6.1,1.1,28.7,2.5,18.6,13.9,216.1,342.6,202.3,0.2,0.0,0.2,832.4,7.3,49.8,774.9,0.4
EAST RAJASTHAN,1927,0.0,9.4,0.5,1.9,5.7,19.0,272.9,283.7,69.9,7.7,26.0,29.3,725.8,9.4,8.0,645.4,63.0
EAST RAJASTHAN,1928,2.9,16.4,0.6,0.1,2.2,23.4,236.7,187.1,37.9,84.2,10.4,6.4,608.3,19.3,2.9,485.2,100.9
EAST RAJASTHAN,1929,3.6,1.5,0.0,4.0,6.9,50.9,270.8,194.0,34.4,0.6,0.0,9.1,576.0,5.1,10.9,550.3,9.7
EAST RAJASTHAN,1930,16.7,1.0,0.2,0.4,22.2,72.7,296.9,158.7,40.4,51.9,0.1,0.0,661.3,17.7,22.8,568.8,52.1
EAST RAJASTHAN,1931,0.4,2.2,2.2,0.1,9.8,11.5,224.5,401.4,60.4,60.5,0.3,1.1,774.2,2.5,12.1,697.8,61.9
EAST RAJASTHAN,1932,0.3,0.6,14.0,5.4,3.9,21.7,219.0,187.1,88.9,2.3,0.0,0.6,543.8,0.9,23.3,516.7,2.8
EAST RAJASTHAN,1933,0.3,5.8,1.5,22.3,30.1,209.1,170.7,284.9,185.6,13.4,12.3,1.9,937.8,6.1,54.0,850.2,27.6
EAST RAJASTHAN,1934,4.5,0.0,13.3,0.3,0.2,118.3,136.1,420.4,105.0,0.0,2.0,8.7,808.9,4.5,13.8,779.8,10.7
EAST RAJASTHAN,1935,14.8,5.8,0.7,10.5,1.3,34.2,299.4,119.7,170.1,16.5,1.1,10.7,684.8,20.6,12.5,623.4,28.3
EAST RAJASTHAN,1936,1.7,4.9,13.8,0.3,3.8,133.6,115.5,140.0,107.1,0.0,18.4,3.1,542.1,6.5,17.9,496.2,21.5
EAST RAJASTHAN,1937,0.0,12.2,0.5,1.0,7.8,98.7,365.4,60.5,113.6,3.3,0.6,6.8,670.5,12.2,9.4,638.2,10.7
EAST RAJASTHAN,1938,6.2,0.0,0.1,0.1,5.5,140.3,213.5,117.5,10.9,9.0,0.0,0.0,503.1,6.2,5.7,482.3,9.0
EAST RAJASTHAN,1939,1.6,12.7,9.3,0.0,0.1,62.0,108.3,112.7,92.9,1.1,0.0,0.0,400.7,14.3,9.4,375.9,1.1
EAST RAJASTHAN,1940,26.0,16.9,15.9,2.1,5.7,61.3,189.5,290.7,33.7,2.5,8.3,0.4,652.8,42.9,23.6,575.1,11.2
EAST RAJASTHAN,1941,11.7,9.0,2.0,0.0,10.1,39.9,110.2,247.6,70.8,1.1,0.0,3.3,505.9,20.7,12.2,468.6,4.4
EAST RAJASTHAN,1942,15.9,9.9,0.0,2.1,8.0,61.3,399.5,320.8,120.7,0.0,0.0,1.1,939.3,25.8,10.2,902.3,1.1
EAST RAJASTHAN,1943,7.4,0.1,0.0,4.8,6.6,52.6,400.2,111.1,133.6,0.1,0.0,0.1,716.6,7.4,11.5,697.5,0.2
EAST RAJASTHAN,1944,20.1,6.9,24.4,7.9,1.7,75.5,309.9,411.9,31.7,14.5,0.9,1.5,906.9,27.0,34.0,829.1,16.9
EAST RAJASTHAN,1945,15.5,0.0,0.1,6.8,11.2,125.9,346.0,215.1,138.0,3.2,0.0,0.0,861.6,15.5,18.0,824.9,3.2
EAST RAJASTHAN,1946,0.0,10.3,0.0,1.4,7.8,124.6,184.3,429.8,84.5,8.7,12.7,23.5,887.7,10.3,9.3,823.2,44.9
EAST RAJASTHAN,1947,6.6,2.5,0.6,0.5,0.8,14.2,118.3,284.1,272.0,10.3,0.1,4.9,714.8,9.1,1.9,688.5,15.2
EAST RAJASTHAN,1948,39.2,11.9,1.9,0.3,0.9,29.7,221.2,243.0,94.9,12.2,8.3,0.0,663.6,51.1,3.1,588.9,20.6
EAST RAJASTHAN,1949,1.1,0.9,0.1,0.2,5.2,32.5,279.8,81.0,101.0,5.9,1.5,0.0,509.2,2.0,5.5,494.3,7.4
EAST RAJASTHAN,1950,0.9,0.2,3.4,0.0,6.4,13.3,318.8,174.7,221.5,0.0,0.0,0.7,740.1,1.1,9.9,728.4,0.7
EAST RAJASTHAN,1951,1.9,0.0,6.2,2.8,8.0,51.8,97.8,156.3,18.8,0.7,18.6,0.0,362.9,2.0,17.0,324.6,19.3
EAST RAJASTHAN,1952,0.7,3.3,0.9,2.1,0.3,109.2,360.4,224.1,7.5,0.2,0.0,3.9,712.7,4.0,3.4,701.2,4.2
EAST RAJASTHAN,1953,32.3,0.0,0.0,1.4,2.3,59.8,164.3,272.2,50.3,2.2,0.0,1.0,585.9,32.3,3.8,546.6,3.3
EAST RAJASTHAN,1954,3.9,19.6,4.8,0.0,0.1,42.5,253.4,77.6,240.1,23.6,0.4,0.0,665.9,23.5,4.9,613.5,24.0
EAST RAJASTHAN,1955,9.5,3.6,0.7,0.0,3.4,100.3,61.1,358.6,233.0,74.3,0.0,0.1,844.6,13.1,4.1,752.9,74.5
EAST RAJASTHAN,1956,6.0,0.6,9.8,0.2,1.7,35.1,440.6,215.4,51.5,161.9,0.8,5.3,928.8,6.5,11.7,742.6,168.0
EAST RAJASTHAN,1957,26.5,0.1,13.4,0.6,3.7,63.4,243.6,222.4,71.2,12.6,1.6,3.2,662.2,26.6,17.7,600.6,17.4
EAST RAJASTHAN,1958,3.9,0.7,0.8,0.5,1.4,46.2,288.8,153.9,224.8,14.5,6.1,1.1,742.7,4.6,2.7,713.7,21.7
EAST RAJASTHAN,1959,6.0,0.1,0.2,3.8,34.8,36.8,252.3,248.9,152.6,43.0,7.5,0.3,786.2,6.1,38.9,690.5,50.8
EAST RAJASTHAN,1960,1.8,0.0,7.0,1.2,5.3,63.1,152.1,332.0,20.2,7.4,0.0,1.5,591.6,1.8,13.5,567.3,8.9
EAST RAJASTHAN,1961,11.9,7.0,0.0,0.6,5.0,39.2,227.8,225.7,337.2,23.0,6.0,0.9,884.2,18.9,5.6,829.8,29.9
EAST RAJASTHAN,1962,1.1,1.5,3.6,2.1,2.9,5.1,262.4,176.0,139.9,0.0,1.7,7.8,604.1,2.6,8.6,583.4,9.5
EAST RAJASTHAN,1963,0.4,1.4,1.0,2.7,2.0,33.2,130.3,283.9,97.3,6.9,17.6,0.9,577.7,1.9,5.7,544.7,25.4
EAST RAJASTHAN,1964,0.0,0.0,0.0,0.1,30.6,42.0,211.1,289.6,71.7,0.1,0.0,1.0,646.3,0.0,30.7,614.5,1.2
EAST RAJASTHAN,1965,4.6,4.2,1.9,3.1,3.3,7.0,201.7,106.9,83.4,7.8,0.0,0.0,423.8,8.8,8.3,399.0,7.8
EAST RAJASTHAN,1966,0.1,2.6,0.0,0.0,12.7,74.8,141.7,156.2,81.3,0.6,3.1,0.2,473.4,2.8,12.8,454.0,3.9
EAST RAJASTHAN,1967,0.0,0.0,57.4,1.4,2.6,87.3,157.3,250.9,163.1,1.1,1.3,37.7,759.9,0.0,61.3,658.5,40.1
EAST RAJASTHAN,1968,8.6,1.5,6.6,0.1,4.2,5.2,296.2,181.3,10.7,4.9,0.0,0.2,519.6,10.1,11.0,493.4,5.1
EAST RAJASTHAN,1969,3.5,1.1,1.7,1.9,4.9,16.7,226.4,258.5,117.2,0.1,2.1,0.0,634.1,4.6,8.5,618.8,2.2
EAST RAJASTHAN,1970,6.7,25.3,1.7,0.1,5.8,91.7,146.3,318.9,117.3,4.6,0.0,0.0,718.4,32.0,7.6,674.2,4.6
EAST RAJASTHAN,1971,2.8,0.7,0.1,1.2,33.0,171.3,288.9,155.0,117.2,13.6,0.6,0.0,784.4,3.5,34.3,732.4,14.2
EAST RAJASTHAN,1972,0.4,4.4,0.0,1.1,0.8,72.4,86.7,259.9,21.9,3.3,3.3,0.1,454.3,4.8,2.0,440.9,6.6
EAST RAJASTHAN,1973,3.3,3.2,0.6,0.1,12.8,36.1,260.2,380.9,242.4,6.7,0.0,1.9,948.2,6.5,13.5,919.5,8.6
EAST RAJASTHAN,1974,0.0,0.0,0.4,0.2,18.1,30.6,297.8,165.4,19.2,77.0,0.0,3.2,611.8,0.0,18.7,512.9,80.2
EAST RAJASTHAN,1975,1.2,0.5,1.4,0.2,2.3,87.1,271.0,317.6,173.9,42.6,0.1,0.0,897.9,1.7,3.9,849.6,42.7
EAST RAJASTHAN,1976,8.7,6.4,0.1,1.4,12.2,90.8,201.2,318.0,126.2,0.2,50.2,0.0,815.3,15.1,13.7,736.1,50.4
EAST RAJASTHAN,1977,10.8,2.3,0.1,6.4,18.9,112.7,394.9,223.1,115.1,1.1,1.9,0.2,887.5,13.1,25.3,845.8,3.2
EAST RAJASTHAN,1978,0.3,10.3,4.1,2.5,0.0,83.4,302.9,249.5,55.9,4.7,8.0,5.6,727.1,10.5,6.6,691.7,18.3
EAST RAJASTHAN,1979,6.6,25.8,2.8,0.9,16.5,47.6,206.5,129.7,14.7,3.3,58.1,2.7,515.1,32.4,20.1,398.5,64.1
EAST RAJASTHAN,1980,0.7,0.5,3.6,0.1,1.7,141.2,203.0,150.5,28.0,1.0,0.8,16.3,547.5,1.2,5.4,522.7,18.1
EAST RAJASTHAN,1981,4.4,0.8,4.7,0.2,7.7,57.7,299.4,141.8,64.6,8.7,23.8,1.5,615.3,5.2,12.6,563.5,34.0
EAST RAJASTHAN,1982,16.7,4.4,7.1,16.6,32.0,28.6,178.1,294.3,19.4,10.7,48.4,4.0,660.2,21.0,55.8,520.4,63.1
EAST RAJASTHAN,1983,3.6,1.6,0.1,29.4,31.9,72.4,256.5,240.0,127.9,31.8,0.0,0.1,795.3,5.2,61.3,696.7,32.0
EAST RAJASTHAN,1984,1.2,0.3,0.0,0.3,0.3,32.5,147.9,272.0,108.8,0.1,0.0,0.0,563.3,1.5,0.5,561.1,0.1
EAST RAJASTHAN,1985,0.9,0.1,0.6,3.9,6.0,21.0,176.8,245.0,37.5,87.6,0.2,8.5,588.1,1.0,10.5,480.3,96.4
EAST RAJASTHAN,1986,3.7,21.3,1.1,0.6,24.4,54.3,312.6,146.6,18.7,6.6,0.0,0.1,590.1,25.1,26.1,532.2,6.7
EAST RAJASTHAN,1987,11.2,4.6,1.5,0.1,20.9,44.2,57.1,226.2,27.9,19.0,0.0,23.2,435.7,15.8,22.4,355.4,42.1
EAST RAJASTHAN,1988,1.9,1.4,6.4,4.3,2.2,96.4,229.8,204.3,82.3,10.3,0.1,0.7,640.1,3.3,12.9,612.8,11.1
EAST RAJASTHAN,1989,6.8,0.1,2.2,0.1,0.4,52.5,130.6,283.7,33.1,0.0,0.5,0.5,510.5,6.9,2.7,500.0,1.0
EAST RAJASTHAN,1990,0.0,27.5,1.0,0.7,18.9,75.4,229.0,253.3,162.3,6.1,5.1,0.8,780.1,27.5,20.6,720.0,11.9
EAST RAJASTHAN,1991,0.2,2.5,0.4,11.0,3.0,18.1,274.6,214.4,43.1,0.3,5.2,5.9,578.6,2.7,14.4,550.1,11.4
EAST RAJASTHAN,1992,7.1,2.3,2.9,0.5,10.4,18.0,244.9,260.2,125.8,42.2,8.5,0.7,723.6,9.4,13.8,649.0,51.4
EAST RAJASTHAN,1993,0.2,8.8,4.0,4.0,4.5,98.5,262.8,92.1,113.9,5.9,0.4,0.1,595.2,9.0,12.5,567.3,6.4
EAST RAJASTHAN,1994,23.3,0.9,0.5,7.1,4.5,116.6,319.3,259.8,106.8,0.0,0.4,0.0,839.2,24.1,12.1,802.5,0.4
EAST RAJASTHAN,1995,29.8,2.9,7.0,0.7,0.8,22.6,275.4,310.8,92.4,6.5,0.0,5.3,754.3,32.7,8.5,701.3,11.8
EAST RAJASTHAN,1996,3.8,5.2,1.4,3.0,8.5,118.2,202.6,256.0,103.4,13.2,0.3,0.0,715.7,9.0,12.9,680.2,13.5
EAST RAJASTHAN,1997,0.8,0.2,1.7,10.2,14.2,52.1,143.2,196.6,78.7,45.8,11.8,18.5,573.9,1.0,26.1,470.6,76.1
EAST RAJASTHAN,1998,0.0,1.8,3.7,3.4,2.2,46.4,145.9,118.1,114.8,36.7,2.7,0.0,475.8,1.8,9.3,425.2,39.5
EAST RAJASTHAN,1999,1.6,4.9,0.1,0.1,6.3,53.4,190.5,70.9,65.1,15.5,0.0,0.1,408.4,6.5,6.4,379.9,15.6
EAST RAJASTHAN,2000,0.3,0.6,0.4,2.3,21.0,20.2,270.6,95.5,28.7,0.4,0.0,0.1,440.0,0.8,23.7,415.0,0.5
EAST RAJASTHAN,2001,0.9,0.1,0.3,6.4,22.9,100.2,271.4,126.4,7.7,9.2,0.0,5.8,551.2,1.0,29.5,505.7,15.0
EAST RAJASTHAN,2002,1.6,11.0,0.1,1.2,8.6,71.4,13.5,130.6,41.2,0.8,0.8,4.5,285.3,12.6,9.8,256.8,6.0
EAST RAJASTHAN,2003,4.1,21.4,0.5,0.2,3.5,76.6,245.8,178.5,93.6,0.1,0.0,2.3,626.6,25.4,4.2,594.4,2.5
EAST RAJASTHAN,2004,2.5,0.0,0.0,2.2,9.3,52.8,105.8,380.9,24.7,27.5,0.4,0.1,606.2,2.5,11.5,564.2,28.0
EAST RAJASTHAN,2005,0.4,3.6,5.7,6.2,4.8,55.6,239.0,80.0,172.5,0.0,0.0,0.0,567.9,4.1,16.7,547.1,0.0
EAST RAJASTHAN,2006,0.0,0.0,11.9,0.4,13.1,73.8,215.9,341.5,88.9,2.4,0.1,0.5,748.4,0.0,25.4,720.0,3.0
EAST RAJASTHAN,2007,0.7,16.8,10.6,1.5,5.5,63.0,223.0,167.9,86.1,0.0,0.0,0.5,575.7,17.5,17.6,540.1,0.5
EAST RAJASTHAN,2008,0.1,0.0,0.5,9.0,22.1,160.6,166.1,167.9,112.7,3.0,2.4,0.1,644.6,0.1,31.6,607.3,5.5
EAST RAJASTHAN,2009,0.5,0.2,2.4,0.2,5.7,38.9,189.1,113.3,45.5,10.9,7.0,0.5,414.1,0.7,8.4,386.7,18.4
EAST RAJASTHAN,2010,1.9,2.4,0.5,0.4,0.7,27.3,196.2,275.9,128.9,0.8,49.5,5.0,689.4,4.3,1.6,628.3,55.2
EAST RAJASTHAN,2011,0.0,11.2,0.2,0.5,5.1,140.9,193.6,284.1,166.4,0.0,0.0,0.0,802.1,11.2,5.9,784.9,0.0
EAST RAJASTHAN,2012,1.9,0.0,0.0,3.6,9.5,11.2,170.5,365.0,131.3,0.5,0.0,0.1,693.6,1.9,13.1,678.0,0.6
EAST RAJASTHAN,2013,1.4,21.7,0.4,3.2,1.0,90.6,319.0,278.5,88.0,30.6,1.3,0.3,836.1,23.1,4.6,776.1,32.2
EAST RAJASTHAN,2014,28.4,10.0,6.4,7.3,8.4,23.5,197.1,261.0,136.9,3.2,0.0,1.1,683.3,38.4,22.1,618.4,4.4
EAST RAJASTHAN,2015,12.1,0.1,55.9,15.9,3.5,96.4,297.6,142.8,20.1,5.0,0.5,0.8,650.7,12.1,75.3,557.0,6.3
